lat,lon,elevation,ai_risk_score
13.0466357,80.2108012,17.0,0.19491425
13.0469739,80.210777,18.0,0.19491425
13.0463456,80.2161825,14.0,0.19491425
13.0487292,80.2011482,14.0,0.19491425
13.0486726,80.2005468,19.0,0.19491425
13.0487618,80.2004796,17.0,0.19491425
13.0488062,80.1999361,14.0,0.19491425
13.0372992,80.2015558,13.0,0.19491425
13.0372314,80.2019346,14.0,0.19491425
13.0321072,80.2019066,9.0,0.67520034
13.0322529,80.2028548,12.0,0.46170625
13.0324201,80.2024323,10.0,0.5915722
13.0325874,80.2029296,12.0,0.24277572
13.0322477,80.2053895,14.0,0.19491425
13.033544,80.2031443,13.0,0.2520059
13.0316309,80.2052135,16.0,0.19491425
13.0318452,80.2071599,14.0,0.19491425
13.0316831,80.2061433,15.0,0.19491425
13.0300585,80.2061938,13.0,0.24775559
13.0300098,80.2065123,12.0,0.27227
13.0280708,80.2106719,12.0,0.57919186
13.0280044,80.2100052,11.0,0.53735095
13.0278203,80.2106034,12.0,0.5864866
13.0245495,80.2115249,3.0,0.99997616
13.0226877,80.2095769,10.0,0.782228
13.0227748,80.2091052,12.0,0.59519416
13.0255516,80.2092239,6.0,0.9466195
13.0285061,80.2322175,13.0,0.36719513
13.0285242,80.2327993,13.0,0.26132774
13.0287673,80.2327897,13.0,0.19867592
13.0289378,80.2327813,13.0,0.26548582
13.0297447,80.2327187,11.0,0.9136494
13.0330788,80.2269293,10.0,0.7462497
13.0365316,80.2372937,13.0,0.19491425
13.0401083,80.2279852,13.0,0.19508298
13.0378451,80.2242734,12.0,0.2985542
13.0380903,80.2239193,12.0,0.34966907
13.0345988,80.221169,14.0,0.19491425
13.0308813,80.2156776,15.0,0.19491425
13.0308287,80.2161126,15.0,0.19491425
13.0308783,80.2169705,14.0,0.19491425
13.0224587,80.2142249,15.0,0.19491425
13.0179217,80.2228332,5.0,0.99925095
13.0176845,80.2228769,7.0,0.9993235
13.0224656,80.2405373,7.0,0.9894588
13.0218899,80.2394136,7.0,0.99516207
13.0214631,80.239809,9.0,0.9990163
13.0235017,80.2395537,6.0,0.9995048
13.0136018,80.2275379,12.0,0.5181588
13.0139294,80.2256602,12.0,0.8733533
13.0140862,80.2263551,9.0,0.9215027
13.0132132,80.2259028,11.0,0.60046995
13.0084794,80.2106348,12.0,0.19491425
13.0079004,80.210887,12.0,0.19491425
13.0220235,80.2083313,11.0,0.6114308
13.021804,80.2092949,10.0,0.6868862
13.0245807,80.2028172,14.0,0.19491425
13.0226093,80.2046603,11.0,0.24531424
13.0225229,80.2050339,13.0,0.26860288
13.0209112,80.2053314,13.0,0.22625303
13.02229,80.2017131,13.0,0.19491425
13.0206113,80.201666,12.0,0.23157848
13.0198924,80.202438,12.0,0.40734062
13.0198819,80.2027612,12.0,0.4448488
13.0194591,80.2001309,11.0,0.40841603
13.0185967,80.2031433,12.0,0.27282014
13.0175279,80.2024851,16.0,0.19491425
13.0174353,80.2025491,16.0,0.19491425
13.0179042,80.2020402,15.0,0.19491425
13.0179052,80.2018528,15.0,0.19491425
13.0183565,80.2018423,13.0,0.19491425
13.0174296,80.2015182,13.0,0.19491425
13.0185108,80.2026444,12.0,0.5317688
13.0184278,80.2030907,11.0,0.44996995
13.0300662,80.1981671,9.0,0.9942551
13.0306562,80.1980566,11.0,0.96335
13.0307121,80.1984832,10.0,0.84706223
13.030762,80.1981196,12.0,0.76846707
13.0304249,80.1984904,9.0,0.95302486
13.0300045,80.1984935,9.0,0.9963283
13.0299677,80.1992389,8.0,0.993569
13.0193443,80.2016672,13.0,0.19491425
13.0742421,80.2470224,11.0,0.7920814
13.0839042,80.2530027,12.0,0.4050492
13.0839512,80.2524049,11.0,0.60216224
13.0803005,80.2500732,9.0,0.99516726
13.0830731,80.2585796,10.0,0.9515606
13.0831384,80.2576908,9.0,0.9157595
13.0961711,80.267019,7.0,0.9999503
13.0962342,80.2664828,7.0,0.999795
13.0951202,80.2661958,6.0,0.9996697
13.09489,80.2652579,7.0,0.99971026
13.0884814,80.2606144,11.0,0.9581336
13.0885284,80.2610869,10.0,0.89522165
13.0847454,80.2578155,10.0,0.9522008
13.087478,80.2557179,8.0,0.9818828
13.0875982,80.2561797,7.0,0.98852426
13.0903671,80.2529903,11.0,0.9975841
13.0903557,80.2524927,7.0,0.9822327
13.0940297,80.2581767,8.0,0.99783486
13.0945192,80.2579141,5.0,0.99979836
13.094114,80.2562597,8.0,0.99899036
13.0941244,80.2565376,8.0,0.99389654
13.095276,80.2566021,7.0,0.99968994
13.095215,80.2562602,7.0,0.99776757
13.0952009,80.2533443,9.0,0.99457633
13.0952964,80.2537559,8.0,0.99726224
13.0947716,80.2484784,4.0,0.99994576
13.0947896,80.2498806,3.0,0.9998117
13.0947837,80.2496492,7.0,0.99998677
13.0952217,80.249644,4.0,0.9999889
13.094787,80.2491977,8.0,0.99980146
13.0951971,80.2492038,7.0,0.99963427
13.0940602,80.2588937,7.0,0.999731
13.0917388,80.2521291,6.0,0.9996456
13.0917624,80.251085,6.0,0.9996711
13.090367,80.2494836,5.0,0.99962676
13.0905839,80.2510668,6.0,0.9999695
13.0905969,80.2475093,1.0,0.9833174
13.0920427,80.2470803,5.0,0.99971825
13.0925661,80.2470139,3.0,0.99990153
13.0959686,80.246481,9.0,0.98552924
13.0672354,80.2530142,13.0,0.8664674
13.0555405,80.2491839,10.0,0.19491425
13.0531465,80.2562952,11.0,0.5649129
13.0569715,80.2525504,11.0,0.8874078
13.0562303,80.2509166,13.0,0.4828421
13.0566342,80.2508084,11.0,0.59565043
13.0586387,80.2497615,12.0,0.25735953
13.058932,80.2497669,13.0,0.23779903
13.059684,80.2496254,14.0,0.19491425
13.0592296,80.2699329,10.0,0.94895476
13.0608847,80.2679569,10.0,0.9893071
13.0609286,80.2676631,8.0,0.9677697
13.0686889,80.2576753,14.0,0.19491425
13.0563106,80.2425711,14.0,0.19491425
13.058928,80.2440051,12.0,0.19577113
13.0589601,80.2435002,12.0,0.19491425
13.058098,80.2439662,13.0,0.19491425
13.0581262,80.2434613,15.0,0.19491425
13.0622514,80.2422588,14.0,0.4304744
13.0621851,80.2415493,9.0,0.47074345
13.0667587,80.2433238,13.0,0.5309279
13.0777821,80.2532275,12.0,0.29874521
13.0778484,80.2539958,14.0,0.19491425
13.093467,80.2519456,9.0,0.99501014
13.0934146,80.2515485,8.0,0.9981225
13.1268445,80.204294,8.0,0.9950906
13.1271806,80.2043101,8.0,0.9891515
13.1253015,80.2036769,9.0,0.9627176
13.119908,80.2012357,9.0,0.62639624
13.1116726,80.2019273,13.0,0.19491425
13.1114981,80.2012712,11.0,0.19491425
13.1118466,80.2031856,14.0,0.19491425
13.1118152,80.2034337,14.0,0.19491425
13.10837,80.2045455,16.0,0.19491425
13.1056819,80.204441,12.0,0.44842666
13.1056923,80.2043343,12.0,0.25081024
13.1020024,80.2020534,12.0,0.19491425
13.1019542,80.202475,15.0,0.19491425
13.1003308,80.2030807,15.0,0.19491425
13.1004149,80.2023196,12.0,0.19491425
13.0999824,80.2025905,14.0,0.19491425
13.0992279,80.2025093,15.0,0.19491425
13.0979315,80.2011821,13.0,0.20283026
13.0975778,80.2011606,13.0,0.20617862
13.0974916,80.2019941,14.0,0.19491425
13.096773,80.2006938,12.0,0.19491425
13.0960637,80.2001422,13.0,0.19491425
13.0960924,80.1993552,14.0,0.19491425
13.0960122,80.2013379,13.0,0.19491425
13.0959808,80.2021019,16.0,0.19491425
13.0959238,80.2034027,15.0,0.19491425
13.0959557,80.2026346,13.0,0.19491425
13.0957644,80.2013271,11.0,0.26591855
13.0956486,80.2033921,14.0,0.24018937
13.1004426,80.1984145,13.0,0.25146288
13.0994772,80.1983123,12.0,0.26297542
13.0939758,80.207242,14.0,0.26441702
13.0939585,80.2075144,11.0,0.2974612
13.0959402,80.2057756,15.0,0.19491425
13.1020866,80.2091635,14.0,0.19577116
13.1028384,80.2085893,11.0,0.2565497
13.1014341,80.2145377,10.0,0.625783
13.1016403,80.213791,10.0,0.6251244
13.101178,80.2146764,11.0,0.8101997
13.1045309,80.212637,12.0,0.30387416
13.1119453,80.2106246,13.0,0.19491425
13.1117847,80.2114676,13.0,0.20704901
13.1116267,80.2106123,13.0,0.19867592
13.1115901,80.2108277,13.0,0.20024998
13.1141304,80.2127503,11.0,0.25933617
13.1236327,80.2063158,12.0,0.19491425
13.1192476,80.2195665,14.0,0.32097715
13.1193914,80.2195916,11.0,0.37562758
13.119821,80.2197387,10.0,0.9245149
13.1195533,80.2244002,11.0,0.7368343
13.1205173,80.2257115,14.0,0.30741462
13.1205251,80.2249135,11.0,0.30774286
13.1214899,80.2215913,11.0,0.7912105
13.1381753,80.2079155,11.0,0.73165315
13.1382191,80.2076582,11.0,0.94082433
13.1349054,80.2047764,13.0,0.19494726
13.1348529,80.2053088,15.0,0.19491425
13.1379121,80.2111002,12.0,0.82684124
13.137977,80.2117713,9.0,0.99313426
13.1348286,80.2114996,8.0,0.9737704
13.0922679,80.2002102,14.0,0.19491425
13.0922684,80.2006247,14.0,0.19491425
13.0950423,80.2260598,13.0,0.21690242
13.0955135,80.2271031,12.0,0.24299297
13.0949806,80.2285182,10.0,0.674813
13.0955102,80.2285013,10.0,0.7905918
13.094882,80.2292859,10.0,0.8764609
13.0939549,80.2306958,10.0,0.22683616
13.0936322,80.2294555,12.0,0.2779595
13.0936375,80.2298875,13.0,0.25153452
13.0942315,80.2321822,12.0,0.30627844
13.0949282,80.2322574,12.0,0.3785303
13.0950063,80.2315906,12.0,0.317342
13.0948156,80.2329958,11.0,0.36953622
13.0947484,80.2335008,11.0,0.45067236
13.0953498,80.2340331,12.0,0.3050834
13.09544,80.2331324,14.0,0.20889632
13.0940933,80.2336201,12.0,0.27226996
13.0941286,80.2328811,13.0,0.24775556
13.0952518,80.2330646,14.0,0.19497798
13.0953512,80.2324898,14.0,0.19491425
13.094524,80.2378734,11.0,0.7372779
13.0948187,80.2370618,11.0,0.30895153
13.1372786,80.2218398,7.0,0.9992723
13.1354886,80.2204983,9.0,0.99947184
13.134795,80.2204911,5.0,0.99713933
13.1431494,80.2379835,11.0,0.6156451
13.1431339,80.2383806,12.0,0.5067801
13.1326998,80.2379139,12.0,0.25913706
13.1300012,80.2122542,9.0,0.9645058
13.1271511,80.2154546,10.0,0.6149103
13.1260153,80.2155654,12.0,0.37830994
13.1255694,80.211864,8.0,0.9965585
13.1013184,80.2199206,15.0,0.19491425
13.10087,80.2174684,17.0,0.19491425
13.100868,80.217463,17.0,0.19491425
13.1003474,80.2187561,15.0,0.19491425
13.1091902,80.2448289,11.0,0.8426485
13.1110529,80.2481654,10.0,0.916444
13.1102691,80.2480914,9.0,0.97959304
13.110243,80.2488404,9.0,0.9694726
13.1136839,80.2450794,9.0,0.95554465
13.1130063,80.2450257,10.0,0.9542578
13.1294748,80.2123696,9.0,0.97671676
13.1304243,80.2186111,8.0,0.99050283
13.1335004,80.2201883,4.0,0.99994075
13.1334704,80.220569,6.0,0.99997973
13.1313031,80.2300121,11.0,0.80955786
13.1310412,80.2235996,8.0,0.98867995
13.1309208,80.2274158,7.0,0.99947315
13.1303357,80.2289288,10.0,0.75489044
13.1273716,80.2192916,11.0,0.81927234
13.1270891,80.2202153,9.0,0.90198284
13.1271831,80.2202636,9.0,0.9828856
13.1274472,80.2202636,8.0,0.9892357
13.1271092,80.221481,10.0,0.91848713
13.1286308,80.2203244,9.0,0.96556747
13.128633,80.2205033,9.0,0.9921461
13.1278549,80.2220672,9.0,0.96983945
13.1283578,80.2220736,10.0,0.94913983
13.1284325,80.2240095,10.0,0.8191234
13.1290111,80.2298576,7.0,0.9999479
13.1261731,80.2213643,11.0,0.8326129
13.1261731,80.2217784,9.0,0.8821728
13.1242256,80.2238445,11.0,0.9354008
13.1241918,80.2236329,8.0,0.9698314
13.1240556,80.222109,11.0,0.8916869
13.093482,80.2420569,10.0,0.2972497
13.0930698,80.2420367,13.0,0.2697594
13.0934641,80.2424967,11.0,0.46230412
13.0930464,80.2424721,12.0,0.33342645
13.0933613,80.2436958,12.0,0.44245094
13.0933815,80.2431516,11.0,0.4289384
13.0946199,80.2419774,7.0,0.98903906
13.0945768,80.242358,9.0,0.9946372
13.0903889,80.2424004,12.0,0.38758138
13.0898804,80.242484,12.0,0.21426675
13.0828433,80.2390013,14.0,0.20981963
13.0824668,80.2384279,12.0,0.22751595
13.0825034,80.2376819,13.0,0.24184863
13.083005,80.2400314,13.0,0.19491425
13.0824148,80.239951,14.0,0.19491425
13.0804797,80.2382094,14.0,0.19491425
13.0799324,80.2384382,17.0,0.19491425
13.0852602,80.2359621,15.0,0.19491425
13.1008427,80.2299415,11.0,0.6884568
13.0999026,80.2291283,13.0,0.22290981
13.1008765,80.2292396,14.0,0.20984791
13.0984067,80.2294382,12.0,0.19491425
13.0978524,80.2335925,9.0,0.9453279
13.0978381,80.2338975,9.0,0.85657066
13.0985761,80.2340272,10.0,0.79075265
13.0990321,80.2342476,13.0,0.5189174
13.099592,80.2353014,12.0,0.49797842
13.1001609,80.2358655,12.0,0.6514861
13.0960122,80.2440305,8.0,0.9918949
13.0961481,80.2433921,11.0,0.99078935
13.0943289,80.2440354,11.0,0.6647628
13.0943951,80.2435083,12.0,0.64650303
13.0938151,80.2422445,9.0,0.9444095
13.0947145,80.2462809,8.0,0.99547714
13.0956177,80.2463681,10.0,0.9915569
13.096929,80.2318943,11.0,0.5636456
13.0969447,80.2316563,11.0,0.61106956
13.0962705,80.234888,10.0,0.7789364
13.096328,80.2344429,11.0,0.7394998
13.0958551,80.2332311,13.0,0.2455815
13.0955952,80.235026,13.0,0.3758082
13.0971178,80.22856,13.0,0.21648674
13.0970864,80.2289641,13.0,0.22591396
13.0968716,80.2295829,9.0,0.40348026
13.0968193,80.2300023,11.0,0.4093239
13.0956582,80.2285254,10.0,0.7882965
13.0971005,80.2246995,13.0,0.3740782
13.1096519,80.2314659,12.0,0.20458227
13.1121494,80.2408538,11.0,0.64180535
13.1120304,80.2404455,12.0,0.676527
13.1102828,80.2383678,13.0,0.19491425
13.1095421,80.2298597,11.0,0.5739803
13.1138738,80.2378105,10.0,0.7897806
13.1139679,80.2373392,12.0,0.8736919
13.105035,80.2449082,7.0,0.99877983
13.1033508,80.2450093,9.0,0.98289055
13.0574731,80.2299179,13.0,0.35604444
13.0575672,80.2296074,11.0,0.3073929
13.0583433,80.2276116,13.0,0.25384855
13.0584203,80.2271766,12.0,0.23549329
13.0602139,80.2302001,13.0,0.20982687
13.0605355,80.2292438,15.0,0.19491425
13.095472,80.2238428,13.0,0.19491425
13.0952075,80.2276936,15.0,0.19491425
13.0809503,80.23963,15.0,0.31401718
13.0808626,80.2422258,15.0,0.19491425
13.0732388,80.2433495,9.0,0.94267917
13.0583464,80.2212134,11.0,0.20444
13.0850981,80.2367112,16.0,0.19491425
13.0858363,80.2317134,13.0,0.20774071
13.0832952,80.2304138,7.0,0.6007625
13.0814427,80.2305264,16.0,0.19491425
13.0813904,80.231418,12.0,0.19491425
13.0811187,80.2313836,11.0,0.21702468
13.0811866,80.2305018,16.0,0.19491425
13.0796986,80.2325889,11.0,0.524707
13.0797456,80.2335536,12.0,0.41449964
13.078616,80.2330314,14.0,0.27122292
13.0737592,80.2353096,17.0,0.19491425
13.072154,80.2351927,13.0,0.19491425
13.0737727,80.2366266,12.0,0.19491425
13.0728111,80.2365447,11.0,0.5219507
13.0727716,80.2374542,13.0,0.20744024
13.0732799,80.2373548,13.0,0.21279982
13.0623548,80.2371229,13.0,0.19491425
13.0622505,80.2363827,13.0,0.19491425
13.0610533,80.2399943,13.0,0.61326987
13.0586962,80.2383243,15.0,0.19491425
13.0587642,80.2373486,13.0,0.40908784
13.0556082,80.237579,13.0,0.31391662
13.0555821,80.2378221,11.0,0.42156598
13.0586156,80.2434712,14.0,0.19491425
13.0585924,80.2439881,11.0,0.19491425
13.0588026,80.2452252,14.0,0.19491425
13.0595323,80.2400344,12.0,0.35486233
13.059217,80.239885,10.0,0.32118598
13.0613565,80.2419416,12.0,0.5456124
13.1292589,80.1982475,12.0,0.8720507
13.12992,80.1971038,8.0,0.9892363
13.1298948,80.1973434,8.0,0.996151
13.1245466,80.227168,9.0,0.9406241
13.1228153,80.2256839,13.0,0.26825163
13.1242078,80.2296512,12.0,0.3983632
13.1218466,80.2299139,11.0,0.6825303
13.121178,80.2318235,7.0,0.99623185
13.1200319,80.2314515,11.0,0.91487575
13.1201349,80.2324222,9.0,0.90429896
13.1188603,80.2312456,9.0,0.81496143
13.1181673,80.2289167,10.0,0.8994499
13.1173933,80.2313595,10.0,0.6066183
13.1173115,80.2318798,9.0,0.5674988
13.1165403,80.2244736,10.0,0.19491425
13.0593808,80.2280779,11.0,0.20007037
13.0595056,80.2271267,13.0,0.21159996
13.0611736,80.2235825,11.0,0.20077343
13.062264,80.2219769,13.0,0.20078431
13.0616754,80.224727,13.0,0.20283026
13.061806,80.2242066,13.0,0.20617862
13.0619057,80.2284278,15.0,0.19491425
13.0618967,80.2288206,17.0,0.19491425
13.0619946,80.2281419,14.0,0.19491425
13.075706,80.2289615,13.0,0.20485818
13.0749992,80.2261856,14.0,0.19491425
13.074979,80.2265167,14.0,0.19491425
13.1130265,80.2195243,11.0,0.440893
13.0917258,80.2218519,11.0,0.3077029
13.0921115,80.2218304,14.0,0.2711461
13.0907656,80.2271155,11.0,0.36112478
13.0910124,80.2265393,12.0,0.4337885
13.0932502,80.229829,13.0,0.2783767
13.0995771,80.2364818,8.0,0.9904697
13.0995551,80.2367962,9.0,0.9795939
13.0991452,80.2373606,12.0,0.5848994
13.0990324,80.2380787,12.0,0.49339867
13.116088,80.2343225,11.0,0.82850146
13.1177466,80.2329655,12.0,0.42798042
13.057657,80.2219807,15.0,0.19491425
13.057729,80.218219,17.0,0.19491425
13.0592846,80.2190104,17.0,0.19491425
13.0588286,80.2189888,16.0,0.19491425
13.0593381,80.2056502,12.0,0.32264993
13.058108,80.2061942,12.0,0.32264993
13.0581681,80.2057502,12.0,0.335226
13.0580758,80.2065109,12.0,0.3284728
13.0546848,80.2098582,14.0,0.19491425
13.0565953,80.2135355,12.0,0.22246668
13.0566002,80.2140537,15.0,0.19491425
13.0560219,80.2152154,13.0,0.20744024
13.0583251,80.2114344,9.0,0.96834093
13.0595027,80.2157741,14.0,0.19491425
13.0611475,80.2149986,11.0,0.45512038
13.0611945,80.2147762,11.0,0.5313914
13.063786,80.2279987,14.0,0.19491425
13.0644105,80.2243873,12.0,0.19491425
13.0647947,80.2224564,16.0,0.19491425
13.0655925,80.2187805,9.0,0.8231745
13.0680163,80.2248398,15.0,0.19491425
13.0674549,80.2245502,13.0,0.19491425
13.069602,80.227309,12.0,0.2974637
13.069602,80.2281868,12.0,0.36945453
13.0714094,80.2191184,15.0,0.19491425
13.072145,80.2162656,13.0,0.22226556
13.0768822,80.2210016,8.0,0.97707283
13.0910916,80.2080649,11.0,0.56426424
13.1148201,80.2459913,10.0,0.9919031
13.1156379,80.2462595,7.0,0.99365234
13.1180052,80.2441838,9.0,0.9001803
13.1184936,80.244298,11.0,0.9770494
13.1192227,80.2443869,8.0,0.9856344
13.1187291,80.2463591,7.0,0.9931625
13.1186221,80.2471372,9.0,0.9905675
13.1180215,80.2462561,8.0,0.9935633
13.116755,80.2443264,10.0,0.9899939
13.1166279,80.2408351,6.0,0.99806434
13.1172212,80.2411413,9.0,0.9841636
13.1148233,80.2425738,14.0,0.4246454
13.1151849,80.2425908,11.0,0.2947577
13.11983,80.2342964,11.0,0.7497006
13.11771,80.2379007,6.0,0.9994824
13.1237117,80.2431151,8.0,0.96630245
13.1238521,80.2420936,11.0,0.9751168
13.1223,80.2442475,11.0,0.896431
13.1220651,80.2442206,11.0,0.9711717
13.1219667,80.2418801,5.0,0.999456
13.1211821,80.2448067,10.0,0.9815181
13.1210933,80.2455485,10.0,0.98102313
13.1210567,80.2457979,10.0,0.9359885
13.1188387,80.2425845,10.0,0.95888805
13.1187395,80.24326,10.0,0.9220726
13.1246376,80.2323976,10.0,0.7072088
13.0577281,80.2116277,10.0,0.72487855
13.0577281,80.2121926,13.0,0.6866897
13.0564927,80.2184487,14.0,0.19491425
13.0562608,80.2205793,14.0,0.19491425
13.0561563,80.2208949,13.0,0.20196909
13.0560166,80.2212246,11.0,0.19491425
13.1338563,80.2451352,6.0,0.9995173
13.079998,80.2018304,18.0,0.19491425
13.0790986,80.2017889,16.0,0.19491425
13.0794462,80.2022379,16.0,0.19491425
13.0789786,80.2040457,11.0,0.19491425
13.0791745,80.2033747,15.0,0.19491425
13.0793574,80.2034391,14.0,0.2226801
13.0820308,80.2059532,14.0,0.19491425
13.0824087,80.1993252,15.0,0.19491425
13.073899,80.2026401,14.0,0.19491425
13.0744198,80.2026776,15.0,0.19491425
13.0751487,80.2029089,15.0,0.19491425
13.0741638,80.203541,16.0,0.19491425
13.0742892,80.2031806,16.0,0.19491425
13.0733217,80.2036701,14.0,0.19491425
13.0729118,80.2035622,16.0,0.19491425
13.072242,80.2046324,12.0,0.19851194
13.0744107,80.2080077,16.0,0.19491425
13.0764789,80.2078505,12.0,0.20630302
13.073009,80.210663,14.0,0.19491425
13.0635019,80.2111839,12.0,0.3294156
13.0637075,80.2104344,13.0,0.29565573
13.063915,80.2099632,10.0,0.32823992
13.0653579,80.2110543,12.0,0.5262323
13.0647597,80.212909,13.0,0.19491425
13.064998,80.212909,14.0,0.19491425
13.0650006,80.2126809,14.0,0.19491425
13.0632132,80.2117538,11.0,0.38640717
13.0618998,80.2085595,10.0,0.92071694
13.0620346,80.2080404,10.0,0.89876384
13.0590995,80.204223,15.0,0.19491425
13.0602084,80.2190931,10.0,0.5704707
13.0647227,80.2091568,13.0,0.20024998
13.0736235,80.2144271,16.0,0.19491425
13.0744862,80.2147302,13.0,0.19491425
13.0729723,80.2302357,14.0,0.19491613
13.0729056,80.2317756,12.0,0.19491425
13.0913259,80.2307281,12.0,0.57621264
13.0913906,80.2302372,11.0,0.576374
13.0917002,80.2297404,10.0,0.59479034
13.0915277,80.2307077,12.0,0.72699857
13.0913994,80.2318715,11.0,0.3367665
13.0914541,80.2315151,17.0,0.19491425
13.088268,80.2272828,9.0,0.9307074
13.0871816,80.2281804,12.0,0.5896332
13.0868577,80.2282323,10.0,0.6205913
13.088157,80.230695,13.0,0.6727256
13.0882563,80.230325,11.0,0.48563206
13.0879369,80.2299085,10.0,0.9076904
13.0882504,80.2313371,10.0,0.602358
13.09588,80.1583316,17.0,0.19491425
13.0984874,80.1612572,18.0,0.19491425
13.0985352,80.1592837,16.0,0.19491425
13.1110082,80.160242,17.0,0.19491425
13.1086396,80.1599092,16.0,0.19491425
13.0862391,80.1703478,17.0,0.19491425
13.0855156,80.1704819,17.0,0.19491425
13.0855653,80.165444,14.0,0.19491425
13.0855287,80.1659062,14.0,0.19491425
13.0848139,80.171206,15.0,0.19491425
13.0846085,80.1706071,16.0,0.19491425
13.0846033,80.1706053,16.0,0.19491425
13.0839705,80.1713596,16.0,0.19491425
13.0838093,80.1708549,15.0,0.19491425
13.0836055,80.1709192,15.0,0.19491425
13.0837518,80.1714049,16.0,0.19491425
13.0833444,80.1654542,14.0,0.19491425
13.0836355,80.1664864,14.0,0.19491425
13.0819866,80.1667266,14.0,0.19491425
13.0843175,80.1631478,12.0,0.23100817
13.0806589,80.165058,14.0,0.19491425
13.0810507,80.1650808,13.0,0.19491425
13.0801938,80.165074,15.0,0.19491425
13.0789896,80.1691972,13.0,0.19491425
13.080408,80.1734699,15.0,0.19491425
13.0865852,80.1857166,16.0,0.19491425
13.0860926,80.1857059,13.0,0.19491425
13.0879705,80.2013428,13.0,0.19491425
13.0879653,80.2018358,13.0,0.19491425
13.0858715,80.1979863,14.0,0.19491425
13.0848927,80.1969574,16.0,0.19491425
13.0779884,80.1804511,12.0,0.26849198
13.0779466,80.1806637,12.0,0.30365944
13.0851506,80.1658906,15.0,0.19491425
13.0648156,80.1679553,16.0,0.19491425
13.0596225,80.1821177,15.0,0.19491425
13.0649449,80.1970731,15.0,0.19491425
13.0649332,80.1974776,14.0,0.19491425
13.062217,80.1947607,16.0,0.19491425
13.0650386,80.183522,11.0,0.4105348
13.064948,80.1840885,13.0,0.19491425
13.06507,80.1833338,10.0,0.4817722
13.0651168,80.1830414,10.0,0.74776846
13.0651553,80.1827435,9.0,0.85124564
13.050307,80.1634384,14.0,0.19491425
13.050371,80.1629228,13.0,0.19491425
13.0499288,80.1670003,16.0,0.19491425
13.0505194,80.1669977,15.0,0.19491425
13.0506385,80.173185,14.0,0.19491425
13.0506647,80.1729428,14.0,0.19491425
13.0321345,80.1913531,14.0,0.21979399
13.0321222,80.1922077,12.0,0.22918092
13.0316335,80.1938304,12.0,0.6537327
13.0315172,80.1950565,11.0,0.65087324
13.0324521,80.1948035,13.0,0.22804534
13.0313598,80.1950781,11.0,0.5834715
13.0309769,80.1927707,10.0,0.8902516
13.0335364,80.1969266,15.0,0.19491425
13.0334917,80.1972414,15.0,0.19491425
13.0332774,80.1968813,15.0,0.19491425
13.0332356,80.1972076,15.0,0.19491425
13.0320989,80.1967447,12.0,0.30483112
13.0320838,80.1964703,11.0,0.22067837
13.030445,80.1961619,11.0,0.9048335
13.0300711,80.1954199,8.0,0.9731863
13.030065,80.1957266,8.0,0.99307936
13.0300809,80.1961701,9.0,0.9929374
13.0300661,80.1970366,11.0,0.94697237
13.0295751,80.1966952,6.0,0.9868685
13.0295465,80.1954063,9.0,0.9984585
13.0294412,80.1969983,7.0,0.9911733
13.0290377,80.1951896,7.0,0.99932826
13.029816,80.1950658,10.0,0.9594201
13.0298229,80.1954229,9.0,0.99169004
13.0304158,80.1921366,9.0,0.9897288
13.0307261,80.1916724,12.0,0.91284716
13.0307543,80.191324,12.0,0.5119414
13.030784,80.1901102,11.0,0.53616303
13.0300877,80.193331,7.0,0.997224
13.0299184,80.1933192,7.0,0.99944717
13.0296708,80.1939243,9.0,0.9945468
13.0296832,80.1933345,7.0,0.9994336
13.0298903,80.1926629,7.0,0.99814653
13.0301213,80.1918372,9.0,0.970829
13.0299071,80.1920635,9.0,0.9886413
13.0290051,80.1924706,10.0,0.9302687
13.0126124,80.1720053,17.0,0.19491425
13.0127952,80.1723701,13.0,0.19491425
13.0156984,80.1778851,13.0,0.41580388
13.0190087,80.1825523,9.0,0.99528897
13.018821,80.1832948,8.0,0.9843001
13.0216473,80.1818506,12.0,0.1992964
13.0233396,80.1848786,14.0,0.19491425
13.0232089,80.1852631,12.0,0.19491425
13.0240061,80.1889246,12.0,0.2714352
13.0240819,80.1886751,13.0,0.26692867
13.0244034,80.1887493,11.0,0.41849944
13.0242248,80.1892762,14.0,0.31146467
13.0249235,80.1894389,11.0,0.96174544
13.0247429,80.18886,8.0,0.86059695
13.0250705,80.1889439,7.0,0.9530368
13.0248654,80.1896697,11.0,0.9116734
13.0254123,80.1899771,9.0,0.99838734
13.0257196,80.1903158,5.0,0.9998332
13.0261523,80.1903967,7.0,0.9997248
13.0268592,80.1884041,10.0,0.787462
13.0266736,80.188947,10.0,0.9285764
13.0265036,80.1913067,6.0,0.99634933
13.027185,80.191167,12.0,0.5530269
13.0273142,80.1911849,12.0,0.76887363
13.0270053,80.1911616,11.0,0.5410026
13.0302653,80.1912544,10.0,0.803866
13.0298527,80.1912661,9.0,0.8836818
13.0319145,80.1893685,12.0,0.33715624
13.0338743,80.1879742,14.0,0.19491425
13.0338582,80.1887122,14.0,0.19491425
13.034315,80.1880038,17.0,0.19491425
13.0335435,80.1855656,9.0,0.53165436
13.0339469,80.1852063,14.0,0.21113206
13.0336376,80.1851634,12.0,0.21802926
13.0323279,80.1837977,16.0,0.19491425
13.0334704,80.1838004,18.0,0.19491425
